movieId,movieName,nbMentions,genre,category
143905,The Ritual  (2009),8,Drama|Horror,Drama
143946,Ninja Kids!!! (2011),1,Action|Adventure|Comedy,Comedy
143955,The Hunchback of Notre Dame  (1996),3,Drama|Animation|Children,Drama
143958,Romy and Michele: In the Beginning,1,Comedy,Comedy
143978,Now You See Me 2 (2016),6,Action|Adventure|Comedy|Crime|Mystery|Thriller,Comedy
143994,Scary Movie 2 (2001),13,Comedy,Comedy
144066,Knock Knock  (2015),9,Drama|Thriller,Drama
144079,Beverly Hills Chihuahua (2008),1,Adventure|Comedy|Children,Comedy
144116,Clip  (2012),4,Drama,Drama
144120,The Death and Life of Bobby Z (2007),2,Drama|Action|Thriller|Crime,Drama
144160,Living Out Loud (1998),1,Comedy|Drama|Romance,Drama
144167,Nerve  (2016),6,Mystery|Adventure|Crime,Adventure
144178,Very Bad Things (1998),2,Comedy|Crime|Thriller,Comedy
144182,The Golden Child (1986),5,Action|Adventure|Comedy,Comedy
144218,The Walk  (2015),5,Adventure|Drama|Thriller,Drama
144263,Suspiria (1977),2,Horror,Horror
144298,When in Rome  (2010),5,Fantasy|Comedy|Romance,Comedy
144313,American Assassin ,6,Action|Thriller,Action
144335,Their Finest (2016),2,Comedy|Drama|Romance,Drama
144347,Taken  (2008),257,Action|Thriller,Action
144386,The Arrival  (1996),1,Action|Mystery|Sci-Fi|Thriller,Action
144427,The Wailing  (2016),30,Horror|Mystery,Horror
144433,Kids  (1995),5,Drama|Crime,Drama
144468,Willow  (1988),26,Adventure|Drama|Action,Drama
144481,Deception  (2008),2,Thriller,Thriller
144550,True Lies (1994),40,Action|Thriller,Action
144557,Western Cyclone (1943),1,Comedy|Western|Action,Comedy
144558,Gravy  (2015),1,Comedy|Horror,Comedy
144621,50  (2011),1,Drama|Comedy|Romance,Drama
144628,2 Fast 2 Furious (2003),17,Action|Crime|Thriller,Action
144669,Snakes on a Train,1,Drama|Thriller|Crime,Drama
144701,Tron (1982),24,Sci-Fi|Action|Adventure,Action
144711,The Omen  (2006),5,Drama|Horror|Thriller,Drama
144716,Popcorn  (1991),1,Horror,Horror
144726,Your Name (2016),5,Romance|Animation|Drama,Drama
144730,Camp Rock,11,Comedy|Drama|Children|Music|TV Movie,Drama
144752,The Blair Bitch Project (1999),2,Horror|Mystery,Horror
144779,Annabelle 2 (2017),78,Horror|Mystery|Thriller,Thriller
144795,Mission: Impossible III (2006),11,Adventure|Action|Thriller,Action
144803,Hachi: A Dog's Tale (2009),7,Drama|Children,Drama
144811,Fast 8,43,Action|Crime|Thriller,Action
144819,The American  (2010),1,Crime|Drama|Thriller,Drama
144842,The Secret Life of Walter Mitty  (2013),5,Adventure|Comedy|Drama|Fantasy,Drama
144848,Crocodile Dundee in Los Angeles (2001),2,Adventure|Comedy,Comedy
144872,Sunshine  (2007),13,Sci-Fi|Thriller,Thriller
144894,The Midnight Meat Train (2008),6,Mystery|Drama|Crime|Thriller|Horror,Drama
144901,Made of Honor (2008),8,Comedy|Romance,Comedy
144911,Masterminds  (1997),3,Comedy|Action|Thriller,Comedy
144938,Sympathy for Mr. Vengeance (2002),3,Action|Drama|Thriller,Drama
144959,The Expendables  (1989),1,Action|Adventure|War,Action
144965,Apartment 143 (2012),2,Drama|Romance|Comedy,Drama
144978,Mickey's Once Upon a Christmas,1,Animation|Children|Comedy,Comedy
144999,BURN-E (2008),3,Animation|Children|Comedy|Adventure,Children
145004,Little England ,1,Drama|Romance,Drama
145016,Patriots Day  (2016),16,Crime|Drama|Thriller,Drama
145017,The Wizard of Oz  (1925),2,Comedy|Children|Fantasy,Comedy
145161,New World  (2013),2,Thriller,Thriller
145175,Struck by Lightning  (2012),1,Comedy|Drama,Drama
145178,Eldorado  (1995),2,Drama,Drama
145204,Caligula  (1979),1,Drama|History|Romance,Drama
145212,Eddie  (1996),1,Action|Comedy,Comedy
145232,Great Expectations  (1946),1,Drama|Romance,Drama
145240,Starsky & Hutch  (2004),5,Comedy|Crime,Comedy
145249,A Man Apart (2003),2,Action|Drama,Drama
145268,Kedi  (2010),4,Action,Action
145275,End of Days  (1999),1,Action|Fantasy|Horror|Mystery,Action
145291,Entourage  (2015),1,Comedy,Comedy
145307,Do the Right Thing,4,Drama,Drama
145313,You Only Live Twice  (1967),1,Action|Thriller|Adventure,Action
145338,Philadelphia  (1993),24,Drama,Drama
145365,Oldboy  (2013),18,Drama|Thriller|Mystery|Action,Drama
145405,Cheech & Chong's Animated Movie (2013),2,Animation|Comedy,Comedy
145434,Shrek Forever After (2010),1,Comedy|Adventure|Fantasy|Animation|Children,Comedy
145455,Twilight Zone: The Movie (1983),4,Drama|Fantasy|Horror|Sci-Fi|Thriller,Drama
145456,Enter Another Dragon (1981),3,Action|Crime|Thriller,Action
145463,Avatar  (2004),9,Action|Adventure|Fantasy|Sci-Fi,Action
145470,Star Trek Beyond (2016),34,Action|Adventure|Sci-Fi,Action
145475,Postcards from the Edge  (1990),1,Comedy|Drama,Drama
145479,Benji the Hunted (1987),1,Action|Adventure|Children,Action
145484,Jane  (1915),1,Drama|Action|Romance,Drama
145485,The Deep End of the Ocean  (1999),2,Drama|Mystery,Drama
145492,The Rookie  (2002),3,Drama|Children,Drama
145496,The Silence of the Hams (1994),3,Thriller|Comedy,Comedy
145527,Twelve Disciples of Nelson Mandela (2005),1,Drama|Thriller|Crime,Drama
145559,Garfield: The Movie (2004),5,Comedy|Animation|Children,Comedy
145588,The Dawns Here Are Quiet (1972),1,Drama|History|War,Drama
145602,Conception  (2011),1,Comedy|Romance,Comedy
145693,Solomon and Sheba (1959),1,Drama|History|Romance|War,Drama
145698,Ring of Fire  (1991),1,Action|Drama|Sport,Drama
145723,The Foreigner  (2016),32,Action|Thriller,Action
145728,Barry Lyndon (1975),5,Drama|Romance|War,Drama
145744,Black Christmas  (2006),3,Horror|Thriller,Thriller
145814,Jackass Number Two (2006),2,Action|Comedy|Documentary,Comedy
145830,Zero Effect (1998),1,Comedy|Crime|Mystery|Thriller,Comedy
145855,The Beast and the Beauty (2005),7,Romance|Drama|Fantasy|Children,Romance
145868,3 Ninjas  (1992),4,Action|Adventure|Comedy|Children,Comedy
145875,Switch  (2013),5,Comedy|Crime|Drama,Drama
145883,True Blood ,1,Action|Drama,Drama
145905,Vampire Academy  (2014),1,Comedy|Action|Fantasy,Comedy
145925,Carrie  (2013),16,Drama|Horror,Drama
145926,W.E. (2011),1,Drama|Romance,Drama
145954,The Dentist (1996),1,Horror|Thriller,Thriller
145959,King Solomon's Mines  (1985),1,Action|Adventure|Comedy,Comedy
145988,Sleeping with the Enemy (1991),2,Drama|Crime|Thriller,Drama
145997,Chicago  (2002),60,Action|Comedy|Crime|Drama|Music,Drama
146012,House on Haunted Hill  (1999),6,Horror|Mystery|Thriller,Thriller
146021,Hansel & Gretel  (2013),2,Fantasy|Horror|Action,Action
146022,African Cats (2011),2,Documentary|Children|Adventure,Adventure
146025,The Polka King,2,Biography|Comedy|Drama,Drama
146058,Mr. 3000 (2004),3,Comedy|Drama,Drama
146069,Bad Girls  (2012),1,Drama|Action|Adventure|Comedy,Drama
146107,The Pajama Game  (1957),1,Comedy|Music,Comedy
146112,Someone like You  (2001),1,Comedy|Romance,Comedy
146166,Superman vs. The Elite,1,Animation|Action,Action
146188,The Machinist (2004),8,Thriller|Drama,Drama
146189,Passengers  (2008),2,Drama|Mystery|Thriller|Romance,Drama
146199,Born on the Fourth of July  (1989),4,Drama|War,Drama
146201,Seems Like Old Times  (1980),2,Comedy|Romance,Comedy
146205,American Made  (2017),50,Action|Biography|Comedy,Comedy
146224,Singin' in the Rain (1952),22,Comedy|Music|Romance,Comedy
146231,Rio 2 (2014),4,Animation|Adventure|Comedy|Children,Comedy
146251,The Fugitive  (2003),8,Adventure|Action|Thriller|Crime|Mystery,Action
146282,Jarhead 3: The Siege,1,Action|Drama|War,Drama
146297,Smiley Face  (2007),1,Comedy,Comedy
146309,The Remains of the Day  (1993),1,Drama|Romance,Drama
146366,Superman  (1997),3,Comedy|Thriller,Comedy
146413,Julia and Julia (1987),1,Drama|Fantasy,Drama
146418,Gone  (2012),3,Drama|Thriller,Drama
146463,Jackie Brown (1997),13,Comedy|Crime|Romance,Comedy
146474,Killa  (2015),1,Comedy|Drama,Drama
146475,Wanted  (2008),5,Action|Thriller|Crime,Action
146478,Friends  (2009),1,Comedy|Romance,Comedy
146481,National Lampoon's Vacation (1983),34,Comedy|Adventure|Romance,Comedy
146486,Ghosts  (1915),1,Music|Horror,Music
146496,The Longest Day  (1962),6,Action|Drama|History|War,Drama
146555,Brazil  (1985),2,Comedy|Sci-Fi,Comedy
146581,Dracula Untold (2014),9,Horror|Action|Drama|Fantasy|War,Drama
146584,The Boy Next Door  (2015),2,Thriller,Thriller
146618,A Midsummer Night's Dream  (1999),3,Fantasy|Drama|Comedy|Romance,Drama
146640,Prisoners  (2013),51,Drama|Thriller|Crime,Drama
146670,A Marvel Comics Super Special: Blade Runner,2,Drama|Sci-Fi|Thriller,Drama
146699,The Asphalt Jungle (1950),2,Action|Crime|Drama|Thriller,Drama
146701,Mother's Day  (2016),4,Comedy,Comedy
146716,A Game of Thrones ,4,Drama|Action|Thriller,Drama
146723,Attakathi (2012),1,Comedy|Romance,Comedy
146740,Goodbye Again  (1933),1,Comedy|Romance,Comedy
146741,Curse of Chucky (2013),2,Horror|Thriller,Thriller
146761,The Wave  (2015),1,Action|Drama|Thriller,Drama
146767,Halloween II  (2009),8,Horror,Horror
146771,Memento  (2000),127,Mystery|Thriller,Thriller
146794,Center Stage  (2000),3,Drama|Music,Drama
146830,The Big Boss (1971),2,Action,Action
146845,Pocahontas  (1994),1,Adventure|Animation|Drama|Children,Drama
146870,Pitch Perfect ,10,Comedy|Music|Romance,Comedy
146872,Eagle Eye (2008),14,Mystery|Thriller|Action,Action
146877,Side Effects  (2013),1,Thriller|Crime|Drama,Drama
146904,D  (2005),3,Drama|Thriller|Crime|Foreign,Drama
146906,To Live and Die in L.A.  (1985),2,Action|Crime|Thriller,Action
146941,The Outlaw Josey Wales (1976),12,Drama|Western,Drama
146948,The Eyes of My Mother (2016),1,Drama|Horror,Drama
146955,Martyrs  (2016),5,Drama|Horror|Thriller,Drama
146962,Gladiator  (1992),7,Action|Drama|Sport,Drama
146980,Dead End  (2003),5,Mystery|Horror|Thriller,Thriller
146984,Talhotblond (2009),2,Documentary,Documentary
146986,Meet the Robinsons (2007),1,Animation|Comedy|Children,Comedy
147007,Cyrus: Mind of a Serial Killer (2010),1,Crime|Horror|Mystery|Thriller,Thriller
147038,Garfield: A Tail of Two Kitties (2006),1,Animation|Comedy|Children,Comedy
147047,Midway  (1976),4,Action|Drama|History|War,Drama
147143,Under Siege (1992),9,Action|Thriller,Action
147165,Just like Heaven  (2005),11,Comedy|Fantasy|Romance,Comedy
147204,Tusk  (2014),2,Comedy|Horror,Comedy
147221,War  (2014),1,Drama,Drama
147237,McLintock! (1963),2,Western,Western
147246,Airport 1975 (1974),1,Action|Adventure|Drama|Thriller,Drama
147250,Coming to America (1988),34,Comedy|Romance,Comedy
147260,Going the Distance  (2010),4,Comedy|Drama|Romance,Drama
147271,Tears of the Sun (2003),11,Action|Drama|War,Drama
147279,Monster-in-Law (2005),19,Romance|Comedy,Comedy
147314,Bill & Ted's Excellent Adventure (1989),10,Adventure|Comedy|Sci-Fi,Comedy
147359,"History of the World, Part I (1981)",7,Comedy,Comedy
147363,Leatherface: The Texas Chainsaw Massacre III (1990),1,Horror|Thriller,Thriller
147404,The Hunted  (1995),1,Action|Thriller,Action
147414,Return of the Killer Tomatoes (1988),1,Comedy|Horror|Sci-Fi,Comedy
147424,The Burglar  (1972),1,Crime|Comedy,Comedy
147432,Ijé (2010),1,Drama,Drama
147538,I Love You to Death (1990),2,Action|Comedy|Crime,Comedy
147539,Riddick  (2013),1,Sci-Fi|Action|Thriller,Action
147565,Easy Rider (1969),2,Adventure|Drama,Drama
147598,Indiana Jones and the Kingdom of the Crystal Skull (2008),19,Adventure|Action,Action
147602,The Mysterious Monsters (1976),1,Comedy|Sci-Fi|Children,Comedy
147610,The Bridges of Madison County  (1995),10,Drama|Romance,Drama
147669,American Beauty  (1999),51,Drama,Drama
147734,War Machine ,3,Comedy|Drama|War,Drama
147766,Mad Max 2 (1981),4,Adventure|Action|Thriller|Sci-Fi,Action
147821,All About Steve (2009),1,Comedy,Comedy
147826,Gangs of New York (2002),27,Drama|History|Crime,Drama
147842,Leprechaun: Origins (2014),1,Horror,Horror
147869,Drive Angry,1,Fantasy|Thriller|Action|Crime,Action
147901,Code of Silence  (1985),1,Action|Thriller|Crime|Drama,Drama
147910,Hot Shots! Part Deux (1993),12,Action|Comedy|War,Comedy
147923,The Strongest Man in the World (1975),1,Comedy|Children,Comedy
147934,Blade Runner (1982),121,Sci-Fi|Drama|Thriller,Drama
147941,The Burning  (1981),1,Horror|Thriller,Thriller
147958,The Spiderwick Chronicles  (2008),1,Adventure|Children|Fantasy,Adventure
147970,American Hustle (2013),23,Drama|Crime,Drama
147979,Weirdsville (2007),1,Drama|Action|Comedy,Drama
147995,Best in Show  (2000),13,Comedy,Comedy
147997,Premonition  (2006),3,Thriller|Drama|Mystery,Drama
148016,Victoria  (2015),3,Drama|Romance|Thriller,Drama
148053,It's Pat (1995),1,Comedy,Comedy
148073,Three to Tango (1999),2,Comedy|Romance,Comedy
148114,Rosemary's Baby  (1968),38,Horror|Drama|Mystery,Drama
148120,Old School  (2003),32,Comedy,Comedy
148135,Midnight Madness  (1980),1,Comedy|Children,Comedy
148173,Gold  (2016),4,Thriller|Adventure|Drama,Drama
148182,Ghost Rider: Spirit of Vengeance (2012),1,Action|Fantasy|Thriller,Action
148192,Manhunt: The Search for Bin Laden (2013),1,Thriller|Horror|Crime,Thriller
148201,Love Actually... Sucks! (2011),1,Drama|Romance|Comedy,Drama
148213,Addams Family Values (1993),1,Comedy|Children|Fantasy,Comedy
148222,The Human Centipede  (2009),14,Horror,Horror
148231,Jurassic Park  (1993),54,Adventure|Sci-Fi,Adventure
148243,Mr Bones (2001),3,Comedy,Comedy
148245,Edward Scissorhands (1990),14,Fantasy|Drama|Romance,Drama
148286,All the Way ,2,Drama|History|TV Movie,Drama
148291,On the Town  (1949),2,Comedy|Music|Romance,Comedy
148361,Ghosts of Girlfriends Past (2009),3,Fantasy|Comedy|Romance,Comedy
148384,Hugo  (2011),5,Adventure|Drama|Children,Drama
148389,The Dark Knight Rises (2012),30,Action|Crime|Drama|Thriller,Drama
148427,Since Pearl Harbor (1943),1,Romance|History|War,Romance
148430,The Descendants (2011),1,Comedy|Drama,Drama
148448,Life and Debt (2001),1,Documentary,Documentary
148464,The Take  (2007),7,Action|Thriller,Action
148477,The Blues Brothers  (1980),22,Music|Comedy|Action|Crime,Comedy
148501,Dial M for Murder (1954),3,Crime|Mystery|Thriller,Thriller
148505,Spy  (2015),52,Action|Comedy|Crime,Comedy
148527,Almost Famous (2000),10,Drama|Music,Drama
148555,Persuasion  (2007),1,Drama|Romance,Drama
148564,Audition  (1999),1,Mystery|Drama|Horror|Thriller,Drama
148572,The Secret Garden  (1993),4,Drama|Children|Fantasy,Drama
148590,Holding the Man  (2015),1,Drama,Drama
148625,The Punisher  (1989),1,Action|Thriller,Action
148629,Guarding Tess (1994),1,Comedy|Drama|Thriller,Drama
148671,My Girl  (1991),20,Comedy|Drama|Children,Drama
148674,Capturing the Friedmans (2003),7,Documentary,Documentary
148678,Hoodlum  (1997),1,Crime|Drama,Drama
148716,Dennis the Menace  (1993),5,Children|Comedy,Comedy
148743,Reel Horror (1985),1,Horror,Horror
148755,The Chosen  (2016),2,Drama|War,Drama
148764,Shane  (1953),3,Drama|Western,Drama
148773,Bolt  (2008),8,Animation|Children|Adventure|Comedy,Comedy
148774,When the Bough Breaks  (2016),1,Mystery|Drama|Horror,Drama
148780,Cat on a Hot Tin Roof  (1958),2,Drama|Romance,Drama
148785,The True Nature of Bernadette (1972),1,Comedy|Drama|Romance,Comedy
148808,Forgetting the Girl  (2012),2,Thriller|Drama,Drama
148810,Out of Africa  (1985),6,Drama,Drama
148821,The Intouchables (2011),2,Drama|Comedy,Drama
148831,Guess Who  (2005),3,Comedy|Romance,Comedy
148871,Armageddon  (1997),42,Fantasy|Action|Comedy,Comedy
148904,John Wick (2014),249,Action|Thriller,Action
148947,Down to Earth  (2001),7,Fantasy|Comedy|Sci-Fi|Romance,Comedy
148968,High Sierra  (1941),2,Adventure|Drama|Thriller|Crime,Drama
148976,Morgan  (2016),1,Horror|Sci-Fi|Thriller,Thriller
148994,The Rundown (2003),10,Adventure|Action|Comedy|Thriller,Comedy
149004,The Ugly Dachshund (1966),2,Comedy|Drama|Children,Drama
149022,The Quiet (2005),3,Drama|Thriller,Drama
149027,See No Evil  (2006),1,Horror|Thriller,Thriller
149101,Wings of Fame (1990),1,Comedy|Drama|Fantasy,Drama
149109,The Manchurian Candidate  (2004),6,Drama|Thriller|Mystery,Drama
149122,Strangers  (2007),5,Drama|Romance|Thriller,Drama
149136,Godzilla  (2017),4,Action|Adventure|Fantasy,Action
149205,The Lives of Others (2006),9,Drama|Thriller,Drama
149216,The Purge ,4,Drama|History,Drama
149241,Foo Fighters: Back and Forth,1,Music|Documentary,Documentary
149245,The Fox and the Hound,10,Adventure|Animation|Drama|Children,Drama
149249,The Enchanted ,1,Comedy|Children|Fantasy|Romance,Comedy
149260,Good Luck Chuck (2007),8,Comedy,Comedy
149273,Man on Fire  (2004),15,Action|Drama|Thriller|Crime,Drama
149291,"The Lion, the Witch and the Wardrobe ",2,Drama|Children|Adventure,Drama
149313,Moby Dick  (2010),3,Horror|Action|Thriller,Action
149348,The Mummy  (1999),26,Adventure|Action|Fantasy,Action
149363,The Elephant Man  (1982),3,TV Movie|Drama,Drama
149389,Kevin Hart: Laugh at My Pain (2011),5,Comedy|Documentary,Comedy
149402,Hot Rod  (2007),6,Action|Comedy,Comedy
149457,Bob Fleming... Mission Casablanca (1966),1,Comedy|Action|Adventure,Comedy
149460,White Lady  (2006),2,Drama|Fantasy|Horror,Drama
149514,Friday ,2,Comedy,Comedy
149519,Prometheus  (2012),64,Sci-Fi|Adventure|Mystery,Adventure
149543,Life of the Party  (2018),46,Comedy,Comedy
149563,The Matador  (2008),1,Documentary,Documentary
149569,Tiger Zinda Hai  (2017),1,Action|Adventure|Thriller,Action
149627,Blues Brothers 2000 (1998),3,Music|Action|Comedy|Crime,Comedy
149720,A Beautiful Mind  (2001),50,Drama|Romance,Drama
149723,Enron: The Smartest Guys in the Room (2005),3,Documentary,Documentary
149737,The Zookeeper's Wife  (2017),5,Drama|History,Drama
149746,Jimi: All Is by My Side (2013),1,Drama|Music,Drama
149748,Hansel & Gretel: Witch Hunters (2013),1,Fantasy|Horror|Action,Action
149788,The Bucket List (2007),10,Drama|Comedy,Drama
149793,In the Loop  (2009),1,Comedy,Comedy
149801,One Water (2008),1,Drama|Horror|Thriller,Drama
149829,The Lego Batman Movie (2017),83,Action|Animation|Comedy|Children|Fantasy,Comedy
149837,Jesus Christ Superstar  (1973),4,Drama|History|Music,Drama
149843,Mr. Nobody  (2009),1,Sci-Fi|Drama|Romance|Fantasy,Drama
149885,The Indian in the Cupboard  (1995),7,Adventure|Children|Fantasy,Adventure
149902,The League of Extraordinary Gentlemen  (2003),1,Fantasy|Action|Thriller|Sci-Fi,Action
149908,P2  (2007),1,Horror|Thriller,Thriller
149911,Major League II (1994),5,Comedy,Comedy
149916,Bernie  (2011),3,Biography|Comedy|Crime,Comedy
149919,Exorcist: The Beginning (2004),1,Horror|Mystery|Thriller,Thriller
149938,The Ringer  (2005),7,Comedy,Comedy
149964,Wimbledon  (2004),2,Comedy|Romance,Comedy
150037,Nikita  (1990),1,Action|Thriller,Action
150050,Transformers: Dark of the Moon (2011),5,Action|Sci-Fi|Adventure,Action
150083,Hanover Street  (1979),1,Action|Adventure|Drama,Drama
150126,Paranormal Activity: The Ghost Dimension (2015),1,Horror|Thriller,Thriller
150134,Fast Five (2011),9,Action|Thriller|Crime,Action
150138,Waiting  (2015),2,Drama,Drama
150142,Capricorn One (1977),1,Drama|Action|Thriller|Sci-Fi,Drama
150172,Mahogany  (1975),2,Drama|Romance,Drama
150177,Fled (1996),2,Action|Comedy|Thriller,Comedy
150179,Withnail and I (1987),2,Comedy|Drama,Drama
150196,Baggage Claim  (2013),3,Comedy,Comedy
150197,The Outlaws  (1950),1,Crime|Drama|Thriller,Drama
150218,The Muppet Movie (1979),4,Adventure|Comedy|Children,Comedy
150247,Resident Evil: Apocalypse (2004),2,Horror|Action|Sci-Fi,Action
150256,The Rugrats Movie (1998),4,Animation|Children|Comedy|Adventure,Children
150305,Just Married  (2007),12,Comedy|Drama|Romance,Drama
150313,Too Big to Fail ,1,Drama,Drama
150318,Lincoln  (2012),31,History|Drama,Drama
150331,Bonnie and Clyde  (1967),4,Crime|Drama,Drama
150352,Jason X (2001),11,Horror|Sci-Fi,Horror
150359,Cinema Paradiso (1988),3,Drama|Romance,Drama
150373,Lone Wolf and Cub: Sword of Vengeance (1972),1,Drama|Action,Drama
150376,Benny & Joon (1993),3,Comedy|Drama|Romance,Drama
150400,Alien vs. Predator  (2004),16,Action|Adventure|Horror,Action
150421,Sherlock Holmes  (2010),24,Fantasy|Drama|Horror|Action|Thriller|Mystery,Drama
150425,Monster a Go-Go (1965),1,Sci-Fi|Horror,Horror
150436,Nacho Libre (2006),6,Comedy|Children,Comedy
150441,Money Back Policy  (2013),1,Drama|Comedy|Crime,Drama
150451,Happy Gilmore (1996),146,Comedy,Comedy
150473,The Secret of Kells (2009),1,Animation|Children|Fantasy|Comedy,Children
150488,Before Night Falls  (2000),1,Drama,Drama
150501,The Truman Show (1998),40,Comedy|Drama,Drama
150562,A Kid for Two Farthings  (1955),1,Comedy|Drama|Children,Drama
150563,The Collector  (2002),3,Drama,Drama
150578,Wrong Turn (2003),16,Horror|Thriller,Thriller
150601,Lost Horizon  (1937),1,Adventure|Fantasy|Drama|Mystery,Drama
150623,Freaks (1932),1,Drama|Horror,Drama
150628,The Amityville Horror  (2005),27,Horror|Thriller|Drama,Drama
150638,Lady and the Tramp II: Scamp's Adventure (2001),1,Romance|Animation|Children|Adventure,Romance
150640,The Last Exorcism (2010),5,Horror|Drama|Thriller,Drama
150655,City of Ghosts (2002),3,Thriller,Thriller
150661,The Neighbor  (2012),2,Comedy,Comedy
150700,Sidewinder 1 (1977),1,Drama|Comedy|Romance,Drama
150703,Godzilla  (2014),18,Action|Sci-Fi|Thriller,Action
150732,Vikingdom (2013),1,Action|Adventure|Fantasy,Action
150739,Oklahoma!  (1999),4,Western|Music|Romance,Romance
150798,Horton Hears a Who!  (2008),2,Animation|Comedy|Children|Adventure|Fantasy,Comedy
150802,Almost Friends (2014),3,Comedy|Drama,Drama
150815,Shiloh  (1996),1,Drama|Children,Drama
150829,Hostel  (2011),29,Horror,Horror
150846,The Magnificent Ambersons  (1942),1,Romance|Drama,Drama
150850,Johnny English Reborn (2011),3,Crime|Adventure|Action|Comedy|Thriller,Comedy
150861,Saw 3D (2010),3,Horror|Crime,Horror
150864,The Inbetweeners 2 (2014),2,Comedy,Comedy
150886,My Darling Clementine (1946),1,Drama|Western,Drama
150887,Ender's Game  (2013),111,Sci-Fi|Action|Adventure,Action
150889,The Punisher  (2004),12,Action|Crime|Drama,Drama
150891,Premonition  (2004),2,Foreign|Horror,Horror
150893,Murder by Invitation (1941),1,Adventure|Comedy|Crime,Comedy
150941,Moulin Rouge! (2001),58,Drama|Music|Romance,Drama
150949,To the Arctic 3D (2012),1,Documentary,Documentary
150953,Trumbo  (2015),1,Drama,Drama
150957,Casino  (1995),60,Drama|Crime,Drama
150993,Chungking Express (1994),1,Drama|Comedy|Romance,Drama
151005,Lego Scooby-Doo! Haunted Hollywood (2016),1,Children|Animation|Comedy|Adventure,Children
151059,Foxcatcher (2014),1,Drama|Thriller,Drama
151089,Killer Legends,1,History|Crime|Horror|Documentary,Horror
151102,Men in Black  (1997),105,Action|Adventure|Comedy|Sci-Fi,Comedy
151110,Unstoppable  (2013),9,Action|Drama|Thriller,Drama
151111,Father Xmas (2001),1,Comedy|Romance|Drama,Comedy
151114,Brooklyn's Finest (2009),1,Crime|Drama|Thriller,Drama
151167,The Good Life  (1997),1,Comedy|Crime,Comedy
151180,Pokémon 3: The Movie,1,Adventure|Fantasy|Animation|Action|Children,Action
151198,Escape to Victory (1981),1,Action|Drama,Drama
151201,Angels with Dirty Faces (1938),1,Drama|Action|Crime,Drama
151231,Cats & Dogs (2001),5,Comedy|Children,Comedy
151236,Zapped! (1982),1,Comedy,Comedy
151269,Fast and Furious  (1939),1,Comedy|Crime|Mystery,Comedy
151299,Ghost in the Shell  (2017),45,Action|Sci-Fi|Thriller,Action
151304,Korkoro,1,Drama|Foreign,Drama
151313,A Scanner Darkly  (2006),8,Animation|Sci-Fi|Thriller,Thriller
151318,The Transporter (2002),46,Action|Crime|Thriller,Action
151340,Lovelace  (2013),1,Drama,Drama
151341,Draft Day (2014),1,Drama,Drama
151348,Frozen  (2010),1,Thriller,Thriller
151350,Hellboy  (2004),17,Fantasy|Action|Sci-Fi,Action
151357,Pay It Forward  (2000),3,Drama|Romance,Drama
151368,Faster  (2010),4,Crime|Drama|Action|Thriller,Drama
151371,The African Queen  (1951),8,Adventure|War|Romance,Romance
151386,The Blue Umbrella  (2013),2,Animation|Romance,Romance
151390,The Choice  (2015),2,Drama|Romance,Drama
151417,Men at Work  (1990),1,Comedy|Crime,Comedy
151418,Treasure Planet (2002),9,Adventure|Animation|Children|Fantasy|Sci-Fi,Adventure
151453,Rat Race  (2001),7,Adventure|Comedy,Comedy
151488,Beauty and the Beast  (1991),2,Romance|Children|Animation|Fantasy|Music,Romance
151539,Shrooms  (2007),1,Horror,Horror
151573,Cellular  (2004),2,Action|Adventure|Crime|Thriller,Action
151577,Daylight  (1996),3,Action|Adventure|Thriller,Action
151595,The Smell of Us (2014),2,Drama,Drama
151596,Jurassic Park III (2001),5,Adventure|Action|Thriller|Sci-Fi,Action
151599,Troll 2 (1990),7,Horror,Horror
151630,Girls' Night Out  (1998),2,Comedy|Drama|Romance,Comedy
151656,Police Academy  (1984),21,Comedy|Crime,Comedy
151670,Six Degrees of Separation  (1993),3,Mystery|Drama|Comedy,Drama
151700,The Theory of Everything  (2014),2,Drama|Romance,Drama
151702,Harold & Kumar Escape from Guantanamo Bay (2008),1,Comedy|Adventure,Comedy
151728,The Purge (2013),36,Sci-Fi|Horror|Thriller,Thriller
151752,Fantastic Mr. Fox  (2009),5,Adventure|Animation|Comedy|Children,Comedy
151769,A Kid in King Arthur's Court (1995),1,Adventure|Fantasy|Comedy|Sci-Fi|Children,Comedy
151777,Rooster Cogburn  (1975),1,Western,Western
151785,Following (1998),2,Crime|Drama|Thriller,Drama
151828,Sounder  (1972),1,Drama,Drama
151837,12 Angry Men  (1957),11,Drama,Drama
151866,Powder  (1995),3,Drama|Fantasy|Sci-Fi|Thriller,Drama
151938,My Sister's Keeper  (2009),10,Drama,Drama
151962,The Hallow (2015),3,Fantasy|Horror,Horror
151969,Inside Job  (2010),2,Documentary,Documentary
151984,All the President's Men  (1976),2,Drama|History|Mystery|Thriller,Drama
151987,The Penthouse (1967),1,Comedy|Drama|Thriller,Drama
151989,Dear John  (2010),98,Drama|Romance|War,Drama
152004,Bird on a Wire  (1990),1,Action|Adventure|Comedy|Romance,Comedy
152014,A Kind of Murder (2016),1,Drama|Thriller,Drama
152036,Knights  (1993),1,Action|Adventure|Sci-Fi,Action
152037,Heidi  (1993),1,Drama|Children,Drama
152039,Aloha  (2015),1,Drama|Comedy|Romance,Drama
152043,The Suicide Club  (1914),1,Drama,Drama
